date,customer_id,product_id,product_name,category,price,quantity,total_amount,is_anomaly
2023-07-15,315,41,Product 41,Groceries,128.01,2,256.03,False
2023-12-07,31,9,Product 9,Clothing,101.72,3,305.16,False
2023-06-14,280,63,Product 63,Beauty,395.85,2,791.69,False
2023-11-30,474,47,Product 47,Clothing,55.7,1,55.7,False
2023-08-31,234,99,Product 99,Home,160.56,3,481.67,False
2023-12-29,26,71,Product 71,Home,12.08,1,12.08,False
2023-09-29,5,13,Product 13,Home,240.92,1,240.92,False
2023-09-04,167,78,Product 78,Groceries,101.5,4,405.99,False
2023-05-01,173,45,Product 45,Clothing,73.11,4,292.45,False
2023-10-15,241,87,Product 87,Groceries,38.53,1,38.53,False
2023-04-30,84,93,Product 93,Beauty,534.95,2,1069.9,False
2023-10-06,20,98,Product 98,Clothing,344.93,3,1034.78,False
2023-10-29,239,7,Product 7,Home,15.09,3,45.27,False
2023-05-04,495,6,Product 6,Groceries,93.24,2,186.49,False
2023-02-15,293,26,Product 26,Home,498.69,1,498.69,False
2023-06-26,2,61,Product 61,Groceries,509.22,1,509.22,False
2023-10-31,322,95,Product 95,Home,300.13,1,300.13,False
2023-07-17,107,72,Product 72,Home,182.91,1,182.91,False
2023-04-23,337,64,Product 64,Groceries,126.33,2,252.67,False
2023-11-29,64,40,Product 40,Electronics,341.04,4,1364.18,False
2023-02-15,316,67,Product 67,Groceries,212.38,3,637.14,False
2023-09-16,407,61,Product 61,Groceries,379.27,2,758.54,False
2023-10-10,15,10,Product 10,Beauty,270.06,4,1080.23,False
2023-05-20,383,96,Product 96,Home,195.22,3,585.65,False
2023-10-19,421,86,Product 86,Clothing,392.24,4,1568.97,False
2023-11-20,359,51,Product 51,Home,325.72,4,1302.89,False
2023-11-19,24,6,Product 6,Groceries,77.47,3,232.41,False
2023-06-03,445,100,Product 100,Electronics,117.97,4,471.87,False
2023-03-17,350,56,Product 56,Electronics,193.86,1,193.86,False
2023-06-05,318,84,Product 84,Electronics,128.06,2,256.12,False
2023-06-29,401,75,Product 75,Home,169.96,3,509.88,False
2023-05-02,211,72,Product 72,Home,213.72,1,213.72,False
2023-05-25,423,64,Product 64,Groceries,127.54,3,382.61,False
2023-09-14,182,92,Product 92,Home,77.52,3,232.55,False
2023-01-20,313,59,Product 59,Beauty,141.81,1,141.81,False
2023-10-16,390,32,Product 32,Clothing,357.83,3,1073.49,False
2023-07-12,247,69,Product 69,Home,197.69,3,593.08,False
2023-09-11,193,51,Product 51,Home,286.11,4,1144.44,False
2023-09-02,359,83,Product 83,Beauty,137.08,2,274.16,False
2023-09-16,362,95,Product 95,Home,266.32,1,266.32,False
2023-05-17,7,73,Product 73,Beauty,368.47,1,368.47,False
2023-11-25,43,40,Product 40,Electronics,338.61,3,1015.84,False
2023-05-11,226,24,Product 24,Groceries,257.14,4,1028.57,False
2023-10-25,457,77,Product 77,Electronics,105.03,2,210.06,False
2023-04-17,337,69,Product 69,Home,261.36,2,522.72,False
2023-10-18,383,54,Product 54,Clothing,18.75,3,56.26,False
2023-05-05,32,32,Product 32,Clothing,445.1,1,445.1,False
2023-07-11,6,28,Product 28,Groceries,155.51,1,155.51,False
2023-08-22,391,88,Product 88,Home,97.48,1,97.48,False
2023-08-03,231,59,Product 59,Beauty,104.95,3,314.86,False
2023-07-19,249,41,Product 41,Groceries,126.89,2,253.79,False
2023-11-05,44,5,Product 5,Home,365.74,1,365.74,False
2023-06-01,75,38,Product 38,Electronics,159.35,4,637.42,False
2023-02-21,406,78,Product 78,Groceries,160.49,3,481.48,False
2023-10-11,408,31,Product 31,Clothing,199.63,4,798.53,False
2023-11-10,486,61,Product 61,Groceries,426.91,3,1280.73,False
2023-08-25,113,71,Product 71,Home,11.3,1,11.3,False
2023-06-17,71,91,Product 91,Electronics,84.75,2,169.5,False
2023-07-15,156,93,Product 93,Beauty,374.18,1,374.18,False
2023-05-24,233,43,Product 43,Home,473.51,2,947.01,False
2023-08-03,29,58,Product 58,Beauty,244.21,3,732.64,False
2023-03-18,132,55,Product 55,Beauty,121.35,4,485.39,False
2023-10-15,224,76,Product 76,Electronics,186.66,4,746.65,False
2023-08-16,308,61,Product 61,Groceries,412.78,4,1651.11,False
2023-08-11,119,66,Product 66,Home,134.49,3,403.47,False
2023-03-10,468,92,Product 92,Home,121.62,3,364.86,False
2023-06-04,455,93,Product 93,Beauty,407.14,4,1628.57,False
2023-05-14,400,20,Product 20,Clothing,502.76,2,1005.52,False
2023-03-23,9,23,Product 23,Beauty,154.89,4,619.56,False
2023-10-30,320,57,Product 57,Groceries,346.64,4,1386.56,False
2023-03-07,413,32,Product 32,Clothing,587.5,2,1175.0,False
2023-09-29,307,79,Product 79,Clothing,264.84,4,1059.37,False
2023-05-31,339,46,Product 46,Electronics,365.11,1,365.11,False
2023-09-18,249,60,Product 60,Home,281.83,4,1127.3,False
2023-04-13,136,5,Product 5,Home,549.26,2,1098.52,False
2023-04-17,411,76,Product 76,Electronics,246.8,1,246.8,False
2023-09-04,351,32,Product 32,Clothing,393.43,4,1573.73,False
2023-08-27,392,85,Product 85,Clothing,221.29,1,221.29,False
2023-02-28,439,88,Product 88,Home,138.78,4,555.11,False
2023-01-24,446,3,Product 3,Beauty,98.17,2,196.34,False
2023-12-04,416,97,Product 97,Groceries,453.1,4,1812.4,False
2023-05-30,228,43,Product 43,Home,413.85,1,413.85,False
2023-09-05,147,65,Product 65,Groceries,327.75,3,983.24,False
2023-01-01,397,67,Product 67,Groceries,213.12,4,852.48,False
2023-01-21,338,63,Product 63,Beauty,472.35,4,1889.39,False
2023-10-21,346,7,Product 7,Home,15.37,1,15.37,False
2023-05-09,237,83,Product 83,Beauty,211.67,1,211.67,False
2023-09-09,111,51,Product 51,Home,331.71,2,663.41,False
2023-11-21,473,75,Product 75,Home,159.7,4,638.81,False
2023-08-01,330,75,Product 75,Home,139.54,2,279.07,False
2023-05-30,388,44,Product 44,Home,53.16,3,159.47,False
2023-12-24,217,68,Product 68,Electronics,143.38,3,430.13,False
2023-05-30,191,91,Product 91,Electronics,83.77,3,251.31,False
2023-11-14,84,69,Product 69,Home,184.33,4,737.33,False
2023-10-12,89,80,Product 80,Beauty,135.22,3,405.67,False
2023-07-09,131,19,Product 19,Beauty,219.73,2,439.46,False
2023-08-06,59,35,Product 35,Clothing,223.39,1,223.39,False
2023-09-28,50,60,Product 60,Home,302.77,2,605.54,False
2023-11-07,461,2,Product 2,Home,354.76,2,709.52,False
2023-09-08,198,67,Product 67,Groceries,161.48,4,645.92,False
2023-07-04,264,93,Product 93,Beauty,387.48,2,774.96,False
2023-08-12,478,17,Product 17,Groceries,271.61,3,814.82,False
2023-08-12,17,79,Product 79,Clothing,293.95,3,881.85,False
2023-05-19,256,75,Product 75,Home,178.07,1,178.07,False
2023-09-17,223,86,Product 86,Clothing,422.09,1,422.09,False
2023-08-24,327,25,Product 25,Groceries,228.07,2,456.15,False
2023-05-17,315,33,Product 33,Groceries,38.62,4,154.47,False
2023-01-28,500,47,Product 47,Clothing,56.48,2,112.97,False
2023-07-15,392,62,Product 62,Beauty,152.53,2,305.05,False
2023-01-13,466,34,Product 34,Beauty,199.19,2,398.37,False
2023-12-11,216,84,Product 84,Electronics,119.27,1,119.27,False
2023-07-20,162,29,Product 29,Clothing,257.6,1,257.6,False
2023-10-06,411,10,Product 10,Beauty,250.55,3,751.65,False
2023-03-13,343,52,Product 52,Clothing,144.65,2,289.31,False
2023-01-15,79,58,Product 58,Beauty,317.63,4,1270.51,False
2023-12-25,226,95,Product 95,Home,388.56,2,777.12,False
2023-02-19,379,23,Product 23,Beauty,150.83,32,4826.67,True
2023-04-21,354,56,Product 56,Electronics,189.81,3,569.44,False
2023-01-10,49,66,Product 66,Home,186.68,3,560.03,False
2023-01-31,301,72,Product 72,Home,220.05,2,440.1,False
2023-05-12,342,40,Product 40,Electronics,415.76,1,415.76,False
2023-08-03,344,91,Product 91,Electronics,70.34,4,281.36,False
2023-06-19,380,9,Product 9,Clothing,99.3,2,198.59,False
2023-11-02,34,59,Product 59,Beauty,113.72,3,341.15,False
2023-10-11,5,95,Product 95,Home,298.08,4,1192.33,False
2023-12-10,315,97,Product 97,Groceries,479.65,1,479.65,False
2023-02-22,45,56,Product 56,Electronics,174.6,1,174.6,False
2023-02-01,6,45,Product 45,Clothing,78.62,3,235.87,False
2023-09-24,498,11,Product 11,Clothing,198.37,1,198.37,False
2023-08-26,225,76,Product 76,Electronics,158.95,4,635.81,False
2023-01-04,413,20,Product 20,Clothing,560.14,2,1120.27,False
2023-03-22,323,18,Product 18,Home,483.99,2,967.99,False
2023-04-14,40,52,Product 52,Clothing,155.39,2,310.79,False
2023-05-05,409,98,Product 98,Clothing,449.23,3,1347.69,False
2023-04-16,449,73,Product 73,Beauty,415.91,3,1247.72,False
2023-02-14,353,71,Product 71,Home,16.24,4,64.97,False
2023-02-25,424,4,Product 4,Home,67.6,3,202.81,False
2023-04-08,331,21,Product 21,Groceries,304.86,4,1219.46,False
2023-07-27,224,3,Product 3,Beauty,71.44,2,142.89,False
2023-12-28,385,87,Product 87,Groceries,45.75,3,137.25,False
2023-08-29,197,95,Product 95,Home,297.4,4,1189.62,False
2023-11-19,296,76,Product 76,Electronics,182.95,3,548.84,False
2023-06-01,158,50,Product 50,Home,62.93,3,188.79,False
2023-07-28,32,3,Product 3,Beauty,80.06,2,160.11,False
2023-01-08,358,51,Product 51,Home,413.45,3,1240.35,False
2023-05-31,152,32,Product 32,Clothing,521.78,4,2087.11,False
2023-02-25,135,24,Product 24,Groceries,269.59,4,1078.36,False
2023-01-08,5,21,Product 21,Groceries,295.03,4,1180.12,False
2023-02-19,198,76,Product 76,Electronics,221.46,3,664.37,False
2023-08-21,130,56,Product 56,Electronics,127.66,3,382.99,False
2023-11-03,62,54,Product 54,Clothing,20.82,4,83.27,False
2023-01-16,183,6,Product 6,Groceries,87.63,3,262.89,False
2023-12-16,114,93,Product 93,Beauty,473.57,2,947.15,False
2023-05-13,152,90,Product 90,Home,417.32,4,1669.27,False
2023-07-25,458,15,Product 15,Groceries,163.71,2,327.42,False
2023-12-17,251,92,Product 92,Home,94.11,4,376.43,False
2023-09-30,489,80,Product 80,Beauty,113.67,3,341.02,False
2023-01-13,195,6,Product 6,Groceries,82.78,2,165.56,False
2023-04-14,421,7,Product 7,Home,22.17,2,44.33,False
2023-02-05,404,73,Product 73,Beauty,395.24,3,1185.73,False
2023-11-29,225,33,Product 33,Groceries,31.14,1,31.14,False
2023-02-15,113,8,Product 8,Clothing,461.89,3,1385.66,False
2023-12-30,393,91,Product 91,Electronics,86.52,1,86.52,False
2023-04-25,289,1,Product 1,Groceries,565.33,2,1130.67,False
2023-05-05,431,49,Product 49,Home,342.29,1,342.29,False
2023-04-07,144,74,Product 74,Clothing,197.23,3,591.7,False
2023-02-28,362,67,Product 67,Groceries,209.32,2,418.64,False
2023-04-11,329,4,Product 4,Home,75.71,4,302.82,False
2023-07-24,229,76,Product 76,Electronics,195.58,3,586.75,False
2023-11-18,69,61,Product 61,Groceries,416.84,1,416.84,False
2023-03-08,35,51,Product 51,Home,429.96,1,429.96,False
2023-03-22,78,30,Product 30,Beauty,616.04,3,1848.13,False
2023-02-02,51,18,Product 18,Home,465.46,3,1396.38,False
2023-03-16,316,37,Product 37,Groceries,349.92,1,349.92,False
2023-04-01,105,54,Product 54,Clothing,27.88,3,83.65,False
2023-09-05,96,97,Product 97,Groceries,341.04,3,1023.13,False
2023-07-04,7,33,Product 33,Groceries,31.17,3,93.52,False
2023-03-11,211,65,Product 65,Groceries,547.04,4,2188.18,False
2023-12-24,447,44,Product 44,Home,49.72,3,149.17,False
2023-01-03,69,8,Product 8,Clothing,427.79,4,1711.15,False
2023-02-11,282,82,Product 82,Clothing,315.71,3,947.13,False
2023-08-22,479,77,Product 77,Electronics,100.11,1,100.11,False
2023-01-19,388,44,Product 44,Home,49.55,4,198.2,False
2023-11-09,62,52,Product 52,Clothing,121.79,1,121.79,False
2023-02-11,174,5,Product 5,Home,484.42,1,484.42,False
2023-05-22,380,49,Product 49,Home,323.6,4,1294.4,False
2023-01-06,147,60,Product 60,Home,422.31,3,1266.93,False
2023-01-10,491,62,Product 62,Beauty,186.95,2,373.9,False
2023-02-01,435,39,Product 39,Beauty,56.98,2,113.96,False
2023-01-13,106,40,Product 40,Electronics,395.55,3,1186.65,False
2023-09-07,449,41,Product 41,Groceries,120.09,4,480.37,False
2023-05-05,128,53,Product 53,Home,283.9,2,567.79,False
2023-01-12,127,99,Product 99,Home,196.38,2,392.75,False
2023-09-22,328,56,Product 56,Electronics,130.65,3,391.95,False
2023-02-04,159,98,Product 98,Clothing,495.9,2,991.8,False
2023-08-03,168,58,Product 58,Beauty,237.64,3,712.92,False
2023-06-04,158,26,Product 26,Home,490.44,4,1961.75,False
2023-12-22,265,11,Product 11,Clothing,269.76,3,809.27,False
2023-01-08,6,83,Product 83,Beauty,193.06,1,193.06,False
2023-01-10,219,59,Product 59,Beauty,123.18,3,369.53,False
2023-04-21,136,69,Product 69,Home,233.33,1,233.33,False
2023-09-10,22,2,Product 2,Home,325.12,1,325.12,False
2023-08-13,199,16,Product 16,Home,149.2,4,596.79,False
2023-11-16,73,84,Product 84,Electronics,123.31,2,246.62,False
2023-05-14,307,27,Product 27,Groceries,107.05,2,214.09,False
2023-02-05,469,2,Product 2,Home,423.92,4,1695.7,False
2023-03-10,143,17,Product 17,Groceries,363.18,3,1089.55,False
2023-10-20,107,74,Product 74,Clothing,136.6,1,136.6,False
2023-09-26,100,78,Product 78,Groceries,117.11,1,117.11,False
2023-09-01,274,92,Product 92,Home,77.51,1,77.51,False
2023-05-11,301,87,Product 87,Groceries,58.88,3,176.64,False
2023-04-08,17,87,Product 87,Groceries,64.03,2,128.07,False
2023-10-13,247,57,Product 57,Groceries,338.97,2,677.93,False
2023-06-18,82,62,Product 62,Beauty,159.1,1,159.1,False
2023-10-29,341,63,Product 63,Beauty,346.38,2,692.77,False
2023-09-19,430,62,Product 62,Beauty,117.01,3,351.03,False
2023-08-07,120,39,Product 39,Beauty,38.96,1,38.96,False
2023-04-25,482,56,Product 56,Electronics,199.05,4,796.22,False
2023-06-15,233,65,Product 65,Groceries,432.14,4,1728.55,False
2023-03-18,454,48,Product 48,Beauty,471.8,3,1415.39,False
2023-05-15,150,60,Product 60,Home,411.15,4,1644.59,False
2023-07-20,55,26,Product 26,Home,447.07,2,894.14,False
2023-08-22,81,3,Product 3,Beauty,67.04,2,134.09,False
2023-07-08,83,31,Product 31,Clothing,211.99,4,847.95,False
2023-04-14,15,33,Product 33,Groceries,40.38,2,80.77,False
2023-12-28,474,36,Product 36,Clothing,446.98,2,893.96,False
2023-01-27,295,36,Product 36,Clothing,563.05,1,563.05,False
2023-04-27,32,60,Product 60,Home,426.7,3,1280.1,False
2023-12-23,257,18,Product 18,Home,415.44,24,9970.6,True
2023-02-18,261,94,Product 94,Groceries,391.1,1,391.1,False
2023-08-12,193,14,Product 14,Clothing,26.16,3,78.48,False
2023-06-12,138,34,Product 34,Beauty,196.54,4,786.15,False
2023-03-18,258,21,Product 21,Groceries,329.78,1,329.78,False
2023-03-03,405,55,Product 55,Beauty,124.64,2,249.28,False
2023-12-17,405,57,Product 57,Groceries,419.09,4,1676.35,False
2023-12-06,217,81,Product 81,Electronics,146.35,4,585.41,False
2023-06-21,126,81,Product 81,Electronics,132.05,2,264.09,False
2023-11-23,353,56,Product 56,Electronics,149.14,3,447.42,False
2023-11-28,483,90,Product 90,Home,377.46,1,377.46,False
2023-11-25,347,71,Product 71,Home,11.51,2,23.03,False
2023-11-19,305,1,Product 1,Groceries,414.47,2,828.94,False
2023-08-05,430,23,Product 23,Beauty,95.08,2,190.16,False
2023-07-25,132,41,Product 41,Groceries,124.95,2,249.89,False
2023-05-28,401,72,Product 72,Home,233.13,4,932.52,False
2023-08-07,480,16,Product 16,Home,153.22,1,153.22,False
2023-05-28,35,98,Product 98,Clothing,467.98,1,467.98,False
2023-02-17,112,45,Product 45,Clothing,76.72,2,153.45,False
2023-01-28,466,51,Product 51,Home,386.75,1,386.75,False
2023-06-05,180,52,Product 52,Clothing,133.78,2,267.55,False
2023-01-28,349,14,Product 14,Clothing,37.56,2,75.12,False
2023-06-06,158,44,Product 44,Home,45.37,3,136.12,False
2023-01-07,210,28,Product 28,Groceries,168.05,1,168.05,False
2023-11-26,261,90,Product 90,Home,336.11,2,672.22,False
2023-06-20,449,43,Product 43,Home,435.36,1,435.36,False
2023-10-12,287,100,Product 100,Electronics,85.37,3,256.11,False
2023-11-09,318,79,Product 79,Clothing,303.36,2,606.72,False
2023-10-10,176,92,Product 92,Home,91.62,2,183.23,False
2023-12-15,321,4,Product 4,Home,61.89,4,247.57,False
2023-06-18,39,71,Product 71,Home,13.42,1,13.42,False
2023-04-12,452,83,Product 83,Beauty,201.01,1,201.01,False
2023-02-08,293,78,Product 78,Groceries,145.95,2,291.91,False
2023-01-07,448,39,Product 39,Beauty,49.69,4,198.77,False
2023-04-27,167,31,Product 31,Clothing,287.07,4,1148.28,False
2023-01-08,303,29,Product 29,Clothing,319.63,1,319.63,False
2023-01-25,375,40,Product 40,Electronics,391.28,1,391.28,False
2023-01-06,53,100,Product 100,Electronics,134.76,3,404.28,False
2023-08-20,477,49,Product 49,Home,252.15,1,252.15,False
2023-09-16,379,60,Product 60,Home,253.51,3,760.53,False
2023-09-01,327,90,Product 90,Home,330.56,1,330.56,False
2023-09-22,250,8,Product 8,Clothing,276.47,1,276.47,False
2023-11-20,299,69,Product 69,Home,185.69,2,371.38,False
2023-09-12,467,11,Product 11,Clothing,200.33,4,801.32,False
2023-01-29,188,77,Product 77,Electronics,152.31,2,304.61,False
2023-09-13,40,55,Product 55,Beauty,92.99,2,185.97,False
2023-04-04,499,2,Product 2,Home,499.39,4,1997.55,False
2023-05-25,276,93,Product 93,Beauty,502.56,1,502.56,False
2023-04-28,498,93,Product 93,Beauty,520.48,3,1561.44,False
2023-07-31,401,52,Product 52,Clothing,113.73,1,113.73,False
2023-11-12,429,82,Product 82,Clothing,240.99,4,963.97,False
2023-07-10,268,19,Product 19,Beauty,188.97,2,377.94,False
2023-06-25,343,38,Product 38,Electronics,154.75,1,154.75,False
2023-02-15,365,6,Product 6,Groceries,96.63,4,386.54,False
2023-08-12,449,1,Product 1,Groceries,414.12,1,414.12,False
2023-07-05,255,34,Product 34,Beauty,179.77,2,359.55,False
2023-08-22,415,61,Product 61,Groceries,415.89,3,1247.67,False
2023-02-05,283,21,Product 21,Groceries,342.72,3,1028.15,False
2023-01-27,297,77,Product 77,Electronics,143.88,1,143.88,False
2023-06-22,224,17,Product 17,Groceries,299.5,4,1197.98,False
2023-05-03,136,30,Product 30,Beauty,523.82,3,1571.47,False
2023-04-25,252,84,Product 84,Electronics,143.95,3,431.86,False
2023-12-26,135,43,Product 43,Home,366.88,2,733.76,False
2023-05-04,214,62,Product 62,Beauty,165.4,1,165.4,False
2023-12-05,292,47,Product 47,Clothing,60.26,3,180.77,False
2023-03-02,456,53,Product 53,Home,292.65,2,585.3,False
2023-08-23,97,99,Product 99,Home,155.11,1,155.11,False
2023-09-09,479,86,Product 86,Clothing,429.63,3,1288.88,False
2023-03-16,143,97,Product 97,Groceries,533.92,3,1601.75,False
2023-10-05,465,8,Product 8,Clothing,282.39,3,847.18,False
2023-08-24,23,84,Product 84,Electronics,110.56,4,442.23,False
2023-09-06,42,26,Product 26,Home,375.88,2,751.76,False
2023-07-02,117,62,Product 62,Beauty,134.49,4,537.95,False
2023-03-13,448,71,Product 71,Home,17.12,2,34.25,False
2023-04-09,67,72,Product 72,Home,255.88,4,1023.51,False
2023-05-09,8,13,Product 13,Home,335.63,3,1006.88,False
2023-06-16,361,46,Product 46,Electronics,344.47,2,688.94,False
2023-07-26,342,94,Product 94,Groceries,291.27,1,291.27,False
2023-05-29,228,58,Product 58,Beauty,291.24,1,291.24,False
2023-02-16,59,69,Product 69,Home,244.59,2,489.18,False
2023-04-08,456,55,Product 55,Beauty,130.82,2,261.65,False
2023-06-17,296,56,Product 56,Electronics,158.54,1,158.54,False
2023-01-17,282,35,Product 35,Clothing,320.23,3,960.68,False
2023-09-10,60,30,Product 30,Beauty,362.89,1,362.89,False
2023-11-27,397,22,Product 22,Clothing,148.53,4,594.11,False
2023-07-31,115,12,Product 12,Groceries,20.47,3,61.4,False
2023-11-05,300,58,Product 58,Beauty,236.16,1,236.16,False
2023-05-10,500,30,Product 30,Beauty,503.83,1,503.83,False
2023-03-08,208,34,Product 34,Beauty,262.33,1,262.33,False
2023-04-11,150,52,Product 52,Clothing,135.27,4,541.1,False
2023-10-25,91,56,Product 56,Electronics,148.83,3,446.5,False
2023-11-12,447,50,Product 50,Home,61.17,1,61.17,False
2023-08-01,144,44,Product 44,Home,36.0,1,36.0,False
2023-12-04,366,72,Product 72,Home,221.29,4,885.14,False
2023-01-06,219,56,Product 56,Electronics,191.92,1,191.92,False
2023-06-29,416,96,Product 96,Home,179.41,3,538.22,False
2023-06-01,333,53,Product 53,Home,264.78,3,794.35,False
2023-10-15,237,48,Product 48,Beauty,332.88,4,1331.51,False
2023-08-21,166,89,Product 89,Beauty,286.53,4,1146.13,False
2023-04-21,469,92,Product 92,Home,125.73,2,251.46,False
2023-06-19,387,1,Product 1,Groceries,454.56,2,909.12,False
2023-11-14,123,37,Product 37,Groceries,243.06,4,972.24,False
2023-04-12,324,40,Product 40,Electronics,45.67,4,182.68,True
2023-02-18,451,3,Product 3,Beauty,97.24,3,291.72,False
2023-04-17,233,92,Product 92,Home,127.51,3,382.52,False
2023-12-16,494,58,Product 58,Beauty,257.03,1,257.03,False
2023-08-01,299,59,Product 59,Beauty,94.7,4,378.81,False
2023-07-05,484,53,Product 53,Home,225.47,1,225.47,False
2023-05-17,212,60,Product 60,Home,398.08,2,796.16,False
2023-02-15,402,6,Product 6,Groceries,100.26,2,200.53,False
2023-11-23,493,84,Product 84,Electronics,108.2,2,216.41,False
2023-03-01,441,45,Product 45,Clothing,79.23,4,316.92,False
2023-07-06,53,60,Product 60,Home,334.62,2,669.23,False
2023-08-02,220,44,Product 44,Home,37.37,2,74.73,False
2023-05-31,258,90,Product 90,Home,477.93,2,955.85,False
2023-02-09,282,47,Product 47,Clothing,68.36,2,136.73,False
2023-07-31,210,27,Product 27,Groceries,91.91,4,367.62,False
2023-08-24,457,63,Product 63,Beauty,330.78,1,330.78,False
2023-04-30,348,41,Product 41,Groceries,177.46,1,177.46,False
2023-09-16,117,85,Product 85,Clothing,209.31,2,418.62,False
2023-09-28,448,37,Product 37,Groceries,241.56,4,966.22,False
2023-07-30,64,84,Product 84,Electronics,114.09,3,342.26,False
2023-01-04,42,75,Product 75,Home,170.48,4,681.92,False
2023-08-20,4,97,Product 97,Groceries,397.7,4,1590.81,False
2023-11-13,228,55,Product 55,Beauty,91.9,3,275.71,False
2023-09-29,411,47,Product 47,Clothing,42.37,2,84.74,False
2023-02-07,153,58,Product 58,Beauty,331.39,1,331.39,False
2023-11-28,242,57,Product 57,Groceries,432.55,3,1297.64,False
2023-02-16,368,77,Product 77,Electronics,155.38,3,466.15,False
2023-02-15,427,4,Product 4,Home,68.62,2,137.24,False
2023-04-23,415,62,Product 62,Beauty,181.9,4,727.6,False
2023-03-10,148,81,Product 81,Electronics,171.16,3,513.49,False
2023-08-28,54,49,Product 49,Home,236.98,4,947.93,False
2023-06-14,90,60,Product 60,Home,343.17,1,343.17,False
2023-09-07,369,91,Product 91,Electronics,68.76,4,275.05,False
2023-09-13,388,55,Product 55,Beauty,84.05,3,252.14,False
2023-06-03,82,3,Product 3,Beauty,84.34,3,253.03,False
2023-03-23,39,87,Product 87,Groceries,55.47,2,110.94,False
2023-10-24,400,85,Product 85,Clothing,208.96,4,835.84,False
2023-07-01,61,7,Product 7,Home,16.48,4,65.9,False
2023-04-28,343,36,Product 36,Clothing,573.59,1,573.59,False
2023-10-14,163,78,Product 78,Groceries,104.01,1,104.01,False
2023-09-15,231,76,Product 76,Electronics,164.43,2,328.86,False
2023-09-22,466,57,Product 57,Groceries,337.19,3,1011.57,False
2023-11-02,175,24,Product 24,Groceries,195.29,3,585.88,False
2023-11-25,210,25,Product 25,Groceries,225.41,2,450.81,False
2023-07-10,314,17,Product 17,Groceries,267.04,2,534.08,False
2023-03-09,438,81,Product 81,Electronics,154.33,1,154.33,False
2023-12-13,38,92,Product 92,Home,102.58,4,410.33,False
2023-07-09,203,40,Product 40,Electronics,327.34,2,654.67,False
2023-03-03,411,11,Product 11,Clothing,318.88,1,318.88,False
2023-07-24,396,34,Product 34,Beauty,190.42,1,190.42,False
2023-11-12,434,52,Product 52,Clothing,105.41,4,421.65,False
2023-05-07,490,21,Product 21,Groceries,317.38,3,952.14,False
2023-12-31,188,80,Product 80,Beauty,141.55,3,424.66,False
2023-11-30,3,72,Product 72,Home,184.19,2,368.38,False
2023-11-25,330,51,Product 51,Home,369.61,4,1478.43,False
2023-01-26,26,21,Product 21,Groceries,328.1,3,984.3,False
2023-02-19,113,78,Product 78,Groceries,165.19,4,660.77,False
2023-06-22,265,10,Product 10,Beauty,339.71,4,1358.86,False
2023-05-17,84,68,Product 68,Electronics,161.18,3,483.55,False
2023-02-26,51,41,Product 41,Groceries,176.21,4,704.83,False
2023-08-18,43,77,Product 77,Electronics,103.79,1,103.79,False
2023-01-21,421,98,Product 98,Clothing,499.45,3,1498.35,False
2023-02-13,2,86,Product 86,Clothing,574.22,2,1148.45,False
2023-06-17,231,44,Product 44,Home,49.41,3,148.24,False
2023-05-09,497,87,Product 87,Groceries,58.92,2,117.84,False
2023-01-24,275,53,Product 53,Home,292.86,2,585.72,False
2023-03-22,74,82,Product 82,Clothing,291.01,2,582.02,False
2023-07-21,166,82,Product 82,Clothing,240.77,2,481.53,False
2023-11-13,145,18,Product 18,Home,414.16,2,828.32,False
2023-03-09,51,55,Product 55,Beauty,120.82,4,483.29,False
2023-12-02,178,98,Product 98,Clothing,399.16,2,798.31,False
2023-12-01,287,36,Product 36,Clothing,449.7,3,1349.1,False
2023-11-29,108,82,Product 82,Clothing,211.56,1,211.56,False
2023-04-16,58,34,Product 34,Beauty,241.93,4,967.72,False
2023-11-09,330,7,Product 7,Home,17.92,4,71.67,False
2023-10-30,86,31,Product 31,Clothing,174.69,4,698.78,False
2023-05-22,372,3,Product 3,Beauty,90.36,2,180.72,False
2023-09-30,247,39,Product 39,Beauty,35.51,2,71.02,False
2023-11-28,444,13,Product 13,Home,267.8,2,535.59,False
2023-04-03,83,42,Product 42,Home,131.09,1,131.09,False
2023-09-17,243,73,Product 73,Beauty,281.43,2,562.85,False
2023-06-13,370,21,Product 21,Groceries,267.49,2,534.99,False
2023-01-19,213,84,Product 84,Electronics,148.42,3,445.26,False
2023-11-24,24,82,Product 82,Clothing,223.05,3,669.16,False
2023-04-20,354,100,Product 100,Electronics,129.68,4,518.71,False
2023-08-11,464,73,Product 73,Beauty,285.83,2,571.66,False
2023-09-19,390,24,Product 24,Groceries,189.52,1,189.52,False
2023-08-30,20,14,Product 14,Clothing,28.22,4,112.87,False
2023-11-21,333,55,Product 55,Beauty,103.01,4,412.04,False
2023-05-03,308,10,Product 10,Beauty,355.26,2,710.52,False
2023-03-10,233,99,Product 99,Home,220.2,4,880.8,False
2023-06-27,474,29,Product 29,Clothing,306.65,4,1226.61,False
2023-11-07,380,85,Product 85,Clothing,245.74,1,245.74,False
2023-01-16,242,96,Product 96,Home,199.98,4,799.92,False
2023-06-02,105,91,Product 91,Electronics,87.46,1,87.46,False
2023-08-21,233,31,Product 31,Clothing,174.55,4,698.22,False
2023-06-29,275,28,Product 28,Groceries,170.78,3,512.34,False
2023-09-05,309,100,Product 100,Electronics,92.85,3,278.54,False
